Store ID,Order Placed Date,Source ID,Employee ID,Order Taken Date,Order ID,Sub Total,Order Total
6,8/9/2019 19:45,11,333431468,8/9/2019 19:45,118289,5,5.4
6,8/9/2019 19:46,11,333431468,8/9/2019 19:46,118290,5,5.4
6,8/9/2019 19:47,11,333431468,8/9/2019 19:46,118291,5,5.4
6,8/9/2019 19:47,11,333431468,8/9/2019 19:47,118292,10,10.8
6,8/9/2019 19:50,11,333431468,8/9/2019 19:49,118293,9,9.72
6,8/9/2019 19:54,11,333431468,8/9/2019 19:53,118294,18.29,19.76
6,8/9/2019 19:55,11,333431468,8/9/2019 19:55,118295,14,15.12
6,8/9/2019 19:56,11,333431468,8/9/2019 19:55,118296,11.09,11.98
6,8/9/2019 19:59,11,333431468,8/9/2019 19:58,118297,5,5.4
6,8/9/2019 19:59,,199,8/9/2019 19:59,118298,16,17.28
6,8/9/2019 20:00,11,333431468,8/9/2019 20:00,118299,5,5.4
6,8/9/2019 20:04,12,333733321,8/9/2019 20:04,118300,9,9.72
6,8/9/2019 20:05,12,333733321,8/9/2019 20:05,118301,6.74,7.27
6,8/9/2019 20:06,12,333733321,8/9/2019 20:06,118302,3.98,4.3
6,8/9/2019 20:07,12,333733321,8/9/2019 20:07,118303,10,10.8
6,8/9/2019 20:14,12,333733321,8/9/2019 20:12,118304,11.25,12.16
6,8/9/2019 20:16,12,333733321,8/9/2019 20:15,118305,5,5.4
6,8/9/2019 20:41,12,333712560,8/9/2019 20:20,118306,11.5,12.42
6,8/9/2019 20:23,12,333733321,8/9/2019 20:21,118307,13.5,14.58
6,8/9/2019 20:49,12,333712560,8/9/2019 20:21,118308,21.29,23
6,8/9/2019 20:23,,199,8/9/2019 20:23,118309,5.75,6.22
6,8/9/2019 20:25,12,333733321,8/9/2019 20:25,118310,10,10.8
6,8/9/2019 20:26,12,333733321,8/9/2019 20:26,118311,5,5.4
6,8/9/2019 20:27,12,333733321,8/9/2019 20:26,118312,13.75,14.86
6,8/9/2019 20:28,12,333733321,8/9/2019 20:28,118313,1,1.08
6,8/9/2019 20:43,12,333606237,8/9/2019 20:28,118314,8,8.64
6,8/9/2019 20:28,12,333733321,8/9/2019 20:28,118315,10,10.8
6,8/9/2019 20:29,12,333733321,8/9/2019 20:29,118316,5,5.4
6,8/9/2019 20:30,12,333733321,8/9/2019 20:30,118317,17.29,18.68
6,8/9/2019 20:33,12,333733321,8/9/2019 20:32,118318,11.5,12.42
6,8/9/2019 20:34,12,333733321,8/9/2019 20:33,118319,9,9.72
6,8/9/2019 20:36,12,333733321,8/9/2019 20:35,118320,20.5,22.14
6,8/9/2019 20:37,12,333733321,8/9/2019 20:37,118321,6.99,7.55
6,8/9/2019 20:38,12,333733321,8/9/2019 20:37,118322,14.5,15.66
6,8/9/2019 20:39,11,333431468,8/9/2019 20:38,118323,9,9.72
6,8/9/2019 20:39,12,333733321,8/9/2019 20:38,118324,6.5,7.02
6,8/9/2019 20:40,11,333431468,8/9/2019 20:39,118325,8.75,9.46
6,8/9/2019 20:50,12,333733321,8/9/2019 20:50,118327,10,10.8
6,8/9/2019 20:53,12,333733321,8/9/2019 20:52,118328,5,5.4
6,8/9/2019 20:56,12,333733321,8/9/2019 20:56,118329,5,5.4
6,8/9/2019 21:00,12,333733321,8/9/2019 21:00,118330,4.75,5.14
6,8/9/2019 21:01,12,333733321,8/9/2019 21:01,118331,5,5.4
6,8/9/2019 21:03,12,333733321,8/9/2019 21:03,118332,5,5.4
6,8/9/2019 21:06,12,333733321,8/9/2019 21:05,118333,23.5,25.38
6,8/9/2019 21:09,12,333733321,8/9/2019 21:09,118334,1.99,2.15
6,8/9/2019 21:13,12,333733321,8/9/2019 21:13,118335,5,5.4
6,8/9/2019 21:17,12,333733321,8/9/2019 21:17,118336,5,5.4
6,8/9/2019 21:19,12,333733321,8/9/2019 21:19,118337,5,5.4
6,8/9/2019 21:22,12,333733321,8/9/2019 21:22,118338,5,5.4
6,8/9/2019 21:24,12,333733321,8/9/2019 21:23,118339,19,20.52
6,8/9/2019 21:25,12,333733321,8/9/2019 21:25,118340,6,6.48
6,8/9/2019 21:26,12,333733321,8/9/2019 21:25,118341,10,10.8
6,8/9/2019 21:27,12,333733321,8/9/2019 21:26,118342,5,5.4
6,8/9/2019 21:28,12,333733321,8/9/2019 21:28,118343,8.75,9.46
6,8/9/2019 21:29,12,333733321,8/9/2019 21:29,118344,5,5.4
6,8/9/2019 21:30,12,333733321,8/9/2019 21:30,118345,14,15.12
6,8/9/2019 21:31,12,333733321,8/9/2019 21:31,118346,0.59,0.64
6,8/9/2019 21:33,12,333733321,8/9/2019 21:32,118347,22.75,24.58
6,8/9/2019 21:35,12,333733321,8/9/2019 21:34,118348,9,9.72
6,8/9/2019 21:36,12,333733321,8/9/2019 21:36,118349,3.29,3.56
6,8/9/2019 22:07,12,333733321,8/9/2019 21:50,118350,21.09,22.78
6,8/9/2019 21:51,12,333733321,8/9/2019 21:51,118351,5,5.4
6,8/9/2019 21:59,12,333733321,8/9/2019 21:59,118353,4,4.32
6,8/9/2019 21:59,12,333733321,8/9/2019 21:59,118354,4,4.32
6,8/9/2019 22:00,12,333733321,8/9/2019 22:00,118355,9.75,10.54
6,8/9/2019 22:20,12,333733321,8/9/2019 22:00,118356,9.5,10.26
6,8/9/2019 22:05,12,333733321,8/9/2019 22:04,118357,6.99,7.55
6,8/9/2019 22:09,12,333733321,8/9/2019 22:09,118358,8.04,8.68
6,8/9/2019 22:10,12,333733321,8/9/2019 22:10,118359,5,5.4
6,8/9/2019 22:12,12,333733321,8/9/2019 22:10,118360,9.75,10.54
6,8/9/2019 22:12,12,333733321,8/9/2019 22:12,118361,5,5.4
6,8/9/2019 22:18,12,333733321,8/9/2019 22:18,118362,3.29,3.56
6,8/9/2019 22:19,12,333733321,8/9/2019 22:18,118363,8,8.64
6,8/9/2019 22:22,12,333733321,8/9/2019 22:21,118364,9,9.72
6,8/9/2019 22:23,12,333733321,8/9/2019 22:22,118365,11.5,12.42
6,8/9/2019 22:24,12,333733321,8/9/2019 22:24,118366,9,9.72
6,8/9/2019 22:25,12,333733321,8/9/2019 22:25,118367,5,5.4
6,8/9/2019 22:26,12,333733321,8/9/2019 22:26,118368,5.59,6.04
10,8/9/2019 10:22,,199,8/9/2019 10:22,99517,108.89,108.89
10,8/9/2019 11:32,12,333642038,8/9/2019 10:49,99518,2,2
10,8/9/2019 11:29,,199,8/9/2019 11:29,99519,11.98,11.98
10,8/9/2019 11:33,12,333642038,8/9/2019 11:33,99520,11.99,11.99
10,8/9/2019 11:35,12,333642038,8/9/2019 11:34,99521,17.97,17.97
10,8/9/2019 11:43,12,333642038,8/9/2019 11:43,99522,5,5
10,8/9/2019 11:49,12,333642038,8/9/2019 11:49,99523,6,6
10,8/9/2019 11:54,12,333642038,8/9/2019 11:53,99524,10.17,10.17
10,8/9/2019 11:56,12,333642038,8/9/2019 11:56,99525,6.59,6.59
10,8/9/2019 12:03,12,333642038,8/9/2019 12:03,99526,6,6
10,8/9/2019 12:17,12,333642038,8/9/2019 12:17,99527,5.99,5.99
10,8/9/2019 12:22,12,333642038,8/9/2019 12:22,99528,5,5
10,8/9/2019 12:29,12,333642038,8/9/2019 12:29,99529,4.59,4.59
10,8/9/2019 12:32,12,333642038,8/9/2019 12:31,99530,4,4
10,8/9/2019 12:32,12,333642038,8/9/2019 12:32,99531,6.5,6.5
10,8/9/2019 12:46,12,333642038,8/9/2019 12:46,99532,5.99,5.99
10,8/9/2019 12:52,12,333642038,8/9/2019 12:52,99533,12.5,12.5
10,8/9/2019 12:54,12,333642038,8/9/2019 12:53,99534,5,5
10,8/9/2019 12:55,12,333642038,8/9/2019 12:55,99535,5,5
10,8/9/2019 13:03,12,333642038,8/9/2019 13:03,99536,6,6
10,8/9/2019 13:19,12,333642038,8/9/2019 13:18,99537,6,6
10,8/9/2019 13:19,12,333642038,8/9/2019 13:19,99538,5.99,5.99
10,8/9/2019 13:29,12,333642038,8/9/2019 13:26,99539,5.99,5.99
10,8/9/2019 13:30,12,333642038,8/9/2019 13:30,99540,6,6
10,8/9/2019 13:34,12,333642038,8/9/2019 13:34,99541,12,12
10,8/9/2019 13:36,12,333642038,8/9/2019 13:35,99542,5.99,5.99
10,8/9/2019 13:38,12,333642038,8/9/2019 13:37,99543,18,18
10,8/9/2019 13:38,12,333642038,8/9/2019 13:38,99544,5,5
10,8/9/2019 13:42,12,333642038,8/9/2019 13:42,99545,7.79,7.79
10,8/9/2019 13:43,12,333642038,8/9/2019 13:43,99546,6,6
10,8/9/2019 13:54,12,333642038,8/9/2019 13:54,99547,6,6
10,8/9/2019 13:55,12,333642038,8/9/2019 13:55,99548,5.99,5.99
10,8/9/2019 13:58,12,333642038,8/9/2019 13:58,99549,10.75,10.75
10,8/9/2019 13:59,12,333642038,8/9/2019 13:59,99550,20.98,20.98
10,8/9/2019 14:06,12,333642038,8/9/2019 14:05,99551,6,6
10,8/9/2019 14:17,12,333642038,8/9/2019 14:17,99552,11.99,11.99
10,8/9/2019 14:35,12,333642038,8/9/2019 14:35,99553,6,6
10,8/9/2019 14:41,12,333642038,8/9/2019 14:40,99554,24.98,24.98
10,8/9/2019 15:10,12,333642038,8/9/2019 15:10,99555,7,7
10,8/9/2019 15:20,12,333743376,8/9/2019 15:19,99556,5.99,5.99
10,8/9/2019 15:32,12,333743376,8/9/2019 15:31,99557,9,9
10,8/9/2019 15:34,12,333743376,8/9/2019 15:34,99558,14.69,14.69
10,8/9/2019 15:36,12,333743376,8/9/2019 15:36,99559,6,6
10,8/9/2019 15:36,12,333743376,8/9/2019 15:36,99560,12,12
10,8/9/2019 15:45,12,333743376,8/9/2019 15:45,99561,1,1
10,8/9/2019 16:17,12,333780496,8/9/2019 16:17,99563,4,4
10,8/9/2019 16:21,12,333780496,8/9/2019 16:20,99565,17.97,17.97
10,8/9/2019 16:25,12,333780496,8/9/2019 16:21,99566,4.75,4.75
10,8/9/2019 16:29,12,333743376,8/9/2019 16:10,99567,13.75,13.75
10,8/9/2019 16:28,12,333780496,8/9/2019 16:26,99568,15.99,15.99
10,8/9/2019 16:31,12,333780496,8/9/2019 16:30,99569,27.48,27.48
10,8/9/2019 16:32,12,333780496,8/9/2019 16:31,99570,26.74,26.74
10,8/9/2019 16:37,12,333780496,8/9/2019 16:36,99571,10.99,10.99
10,8/9/2019 16:37,12,333780496,8/9/2019 16:37,99572,5.99,5.99
10,8/9/2019 17:06,11,333414818,8/9/2019 17:06,99573,9,9
10,8/9/2019 16:41,12,333780496,8/9/2019 16:40,99574,1,1
10,8/9/2019 16:41,,199,8/9/2019 16:41,99575,11.99,11.99
10,8/9/2019 16:41,12,333780496,8/9/2019 16:41,99576,5.99,5.99
10,8/9/2019 16:42,12,333780496,8/9/2019 16:42,99577,8.68,8.68
10,8/9/2019 16:43,12,333780496,8/9/2019 16:43,99578,1,1
10,8/9/2019 16:47,12,333780496,8/9/2019 16:43,99579,8.68,8.68
10,8/9/2019 16:50,12,333780496,8/9/2019 16:49,99580,15.5,15.5
10,8/9/2019 16:51,12,333780496,8/9/2019 16:50,99581,6.99,6.99
10,8/9/2019 16:54,12,333780496,8/9/2019 16:51,99582,5.99,5.99
10,8/9/2019 16:56,12,333780496,8/9/2019 16:56,99583,10.75,10.75
10,8/9/2019 17:01,12,333780496,8/9/2019 17:01,99584,1,1
10,8/9/2019 17:09,12,333780496,8/9/2019 17:01,99585,11.98,11.98
10,8/9/2019 17:08,11,333414818,8/9/2019 17:07,99586,1.5,1.5
10,8/9/2019 17:28,11,333414818,8/9/2019 17:08,99587,1,1
10,8/9/2019 17:15,12,333780496,8/9/2019 17:09,99588,11.98,11.98
10,8/9/2019 17:19,12,333780496,8/9/2019 17:15,99589,5.99,5.99
10,8/9/2019 17:52,12,333414818,8/9/2019 17:18,99590,7,7
10,8/9/2019 17:22,12,333780496,8/9/2019 17:20,99591,11.98,11.98
10,8/9/2019 17:23,12,333780496,8/9/2019 17:22,99592,7,7
10,8/9/2019 17:24,12,333780496,8/9/2019 17:24,99593,5.99,5.99
10,8/9/2019 17:29,12,333780496,8/9/2019 17:25,99594,14.99,14.99
10,8/9/2019 17:38,11,333414818,8/9/2019 17:37,99595,5.37,5.37
10,8/9/2019 17:30,12,333780496,8/9/2019 17:30,99596,5.99,5.99
10,8/9/2019 17:36,12,333780496,8/9/2019 17:35,99597,5.99,5.99
10,8/9/2019 17:36,12,333780496,8/9/2019 17:36,99598,4.75,4.75
10,8/9/2019 17:37,12,333780496,8/9/2019 17:37,99599,12.49,12.49
10,8/9/2019 17:41,12,333780496,8/9/2019 17:38,99600,5.99,5.99
10,8/9/2019 17:46,12,333780496,8/9/2019 17:44,99601,5.99,5.99
10,8/9/2019 17:44,11,333414818,8/9/2019 17:44,99602,18,18
10,8/9/2019 17:54,12,333780496,8/9/2019 17:53,99604,5.99,5.99
10,8/9/2019 17:54,,199,8/9/2019 17:54,99605,10.75,10.75
10,8/9/2019 18:00,12,333780496,8/9/2019 17:54,99606,16.73,16.73
10,8/9/2019 18:04,12,333780496,8/9/2019 18:01,99607,5.99,5.99
10,8/9/2019 18:09,12,333780496,8/9/2019 18:08,99608,6,6
10,8/9/2019 18:31,12,333750532,8/9/2019 18:08,99609,23.98,23.98
10,8/9/2019 18:10,12,333780496,8/9/2019 18:10,99610,11.98,11.98
10,8/9/2019 18:11,12,333780496,8/9/2019 18:11,99611,5.99,5.99
10,8/9/2019 18:13,12,333780496,8/9/2019 18:12,99612,5.99,5.99
10,8/9/2019 18:13,12,333780496,8/9/2019 18:13,99613,5.99,5.99
10,8/9/2019 18:15,12,333780496,8/9/2019 18:14,99614,16.99,16.99
10,8/9/2019 18:21,11,333414818,8/9/2019 18:21,99616,6,6
10,8/9/2019 18:22,11,333414818,8/9/2019 18:22,99617,6,6
10,8/9/2019 18:25,11,333414818,8/9/2019 18:25,99618,1,1
10,8/9/2019 18:37,12,333780496,8/9/2019 18:36,99619,14.34,14.34
10,8/9/2019 18:40,12,333780496,8/9/2019 18:40,99620,11.98,11.98
10,8/9/2019 18:42,12,333780496,8/9/2019 18:40,99621,5.99,5.99
10,8/9/2019 19:15,11,333438573,8/9/2019 18:41,99622,25.97,25.97
10,8/9/2019 18:47,12,333780496,8/9/2019 18:43,99623,5.99,5.99
10,8/9/2019 19:07,12,333780496,8/9/2019 19:06,99624,7,7
10,8/9/2019 18:58,11,333414818,8/9/2019 18:57,99625,13,13
10,8/9/2019 19:10,11,333750532,8/9/2019 19:00,99626,17.97,17.97
10,8/9/2019 19:06,11,333414818,8/9/2019 19:05,99627,6,6
10,8/9/2019 19:06,11,333414818,8/9/2019 19:06,99628,5.99,5.99
10,8/9/2019 19:10,12,333780496,8/9/2019 19:09,99629,25.37,25.37
10,8/9/2019 19:17,12,333780496,8/9/2019 19:10,99630,6,6
10,8/9/2019 19:12,11,333414818,8/9/2019 19:11,99631,15.69,15.69
10,8/9/2019 19:17,11,333414818,8/9/2019 19:17,99632,6,6
10,8/9/2019 19:25,12,333780496,8/9/2019 19:20,99633,19.19,19.19
10,8/9/2019 19:26,12,333780496,8/9/2019 19:25,99634,17.38,17.38
10,8/9/2019 19:28,12,333780496,8/9/2019 19:27,99635,13.79,13.79
10,8/9/2019 19:31,12,333780496,8/9/2019 19:31,99636,2.69,2.69
10,8/9/2019 19:39,12,333780496,8/9/2019 19:33,99637,6,6
10,8/9/2019 19:43,12,333780496,8/9/2019 19:42,99638,6,6
10,8/9/2019 19:49,11,333414818,8/9/2019 19:48,99639,14.68,14.68
10,8/9/2019 19:52,11,333414818,8/9/2019 19:49,99640,6,6
10,8/9/2019 19:55,12,333780496,8/9/2019 19:49,99641,11.99,11.99
10,8/9/2019 19:55,12,333780496,8/9/2019 19:55,99642,5.99,5.99
10,8/9/2019 19:56,11,333414818,8/9/2019 19:56,99643,0.59,0.59
10,8/9/2019 19:56,11,333414818,8/9/2019 19:56,99644,0.59,0.59
10,8/9/2019 20:34,11,333750532,8/9/2019 19:55,99645,27.94,27.94
10,8/9/2019 20:00,12,333780496,8/9/2019 20:00,99647,11.69,11.69
10,8/9/2019 19:59,11,333414818,8/9/2019 19:59,99648,10.75,10.75
10,8/9/2019 20:01,12,333780496,8/9/2019 20:01,99649,1.79,1.79
10,8/9/2019 20:03,12,333780496,8/9/2019 20:01,99650,6,6
10,8/9/2019 20:11,12,333780496,8/9/2019 20:11,99651,9,9
10,8/9/2019 20:07,11,333414818,8/9/2019 20:03,99652,12,12
10,8/9/2019 20:09,11,333414818,8/9/2019 20:09,99654,1.79,1.79
10,8/9/2019 20:22,11,333414818,8/9/2019 20:09,99655,11.99,11.99
10,8/9/2019 20:13,12,333780496,8/9/2019 20:13,99656,6,6
10,8/9/2019 20:13,,199,8/9/2019 20:13,99657,20.75,20.75
10,8/9/2019 20:14,12,333780496,8/9/2019 20:13,99658,11.99,11.99
10,8/9/2019 20:14,12,333780496,8/9/2019 20:14,99659,6.5,6.5
10,8/9/2019 20:16,12,333780496,8/9/2019 20:16,99660,6,6
10,8/9/2019 20:26,11,333414818,8/9/2019 20:26,99661,9,9
10,8/9/2019 20:27,11,333414818,8/9/2019 20:27,99662,6,6
10,8/9/2019 20:30,11,333414818,8/9/2019 20:30,99663,23.99,23.99
10,8/9/2019 20:31,11,333414818,8/9/2019 20:31,99664,11.99,11.99
10,8/9/2019 20:34,11,333414818,8/9/2019 20:34,99665,1,1
10,8/9/2019 20:37,11,333414818,8/9/2019 20:36,99666,14.69,14.69
10,8/9/2019 20:38,11,333414818,8/9/2019 20:38,99667,15.5,15.5
10,8/9/2019 20:40,11,333750532,8/9/2019 19:58,99668,29.95,29.95
10,8/9/2019 20:48,11,333414818,8/9/2019 20:48,99669,5.99,5.99
10,8/9/2019 20:58,11,333414818,8/9/2019 20:58,99670,5.99,5.99
10,8/9/2019 21:01,11,333414818,8/9/2019 21:01,99671,17.69,17.69
10,8/9/2019 21:04,11,333414818,8/9/2019 21:04,99672,11.98,11.98
10,8/9/2019 21:23,11,333414818,8/9/2019 21:18,99673,5.99,5.99
10,8/9/2019 21:23,11,333414818,8/9/2019 21:23,99674,25.37,25.37
10,8/9/2019 21:35,11,333414818,8/9/2019 21:34,99675,13,13
10,8/9/2019 21:38,11,333414818,8/9/2019 21:38,99676,19.5,19.5
10,8/9/2019 21:40,11,333414818,8/9/2019 21:40,99677,5.99,5.99
10,8/9/2019 21:44,11,333414818,8/9/2019 21:44,99678,6,6
10,8/9/2019 21:46,11,333414818,8/9/2019 21:46,99679,6,6
10,8/9/2019 21:52,11,333414818,8/9/2019 21:52,99680,12,12
10,8/9/2019 21:57,11,333414818,8/9/2019 21:56,99681,11.99,11.99
10,8/9/2019 22:02,11,333414818,8/9/2019 22:02,99682,11.99,11.99
10,8/9/2019 22:03,11,333414818,8/9/2019 22:03,99683,6,6
11,8/9/2019 11:16,3,333748889,8/9/2019 10:31,434339,25,27
11,8/9/2019 10:59,3,333748889,8/9/2019 10:59,434340,20,21.6
11,8/9/2019 11:22,3,333748889,8/9/2019 11:22,434341,5,5.4
11,8/9/2019 11:25,3,333748889,8/9/2019 11:24,434342,10,10.8
11,8/9/2019 11:36,3,333748889,8/9/2019 11:36,434343,10,10.8
11,8/9/2019 11:37,3,333748889,8/9/2019 11:37,434344,3.29,3.55
11,8/9/2019 11:58,3,333748889,8/9/2019 11:57,434345,25,27
11,8/9/2019 12:10,3,333748889,8/9/2019 12:09,434346,4.75,5.13
11,8/9/2019 12:17,3,333748889,8/9/2019 12:17,434347,15,16.2
11,8/9/2019 12:18,3,333748889,8/9/2019 12:18,434348,13.29,14.35
11,8/9/2019 12:27,3,333748889,8/9/2019 12:27,434349,5,5.4
11,8/9/2019 12:30,3,333748889,8/9/2019 12:30,434350,5,5.4
11,8/9/2019 12:32,3,333748889,8/9/2019 12:31,434351,10,10.8
11,8/9/2019 12:35,3,333748889,8/9/2019 12:35,434352,9.75,10.53
11,8/9/2019 12:35,7,333758872,8/9/2019 12:35,434353,5,5.4
11,8/9/2019 12:44,3,333748889,8/9/2019 12:44,434354,5,5.4
11,8/9/2019 13:04,3,333748889,8/9/2019 13:04,434355,10,10.8
11,8/9/2019 13:06,3,333748889,8/9/2019 13:05,434356,12.75,13.77
11,8/9/2019 13:11,,333748889,8/9/2019 13:11,434357,5,5.4
11,8/9/2019 13:15,3,333748889,8/9/2019 13:14,434358,5.75,6.21
11,8/9/2019 13:30,3,333748889,8/9/2019 13:17,434359,5,5.4
11,8/9/2019 13:19,,199,8/9/2019 13:19,434360,6,6.48
11,8/9/2019 13:34,3,333748889,8/9/2019 13:31,434361,5,5.4
11,8/9/2019 13:36,3,333748889,8/9/2019 13:35,434362,5,5.4
11,8/9/2019 13:53,3,333748889,8/9/2019 13:52,434363,21.25,22.95
11,8/9/2019 13:49,7,333758872,8/9/2019 13:49,434364,5,5.4
11,8/9/2019 14:00,7,333758872,8/9/2019 14:00,434365,10,10.8
11,8/9/2019 14:06,7,333758872,8/9/2019 14:05,434366,14,15.12
11,8/9/2019 14:12,7,333758872,8/9/2019 14:12,434367,6,6.48
11,8/9/2019 14:18,7,333758872,8/9/2019 14:18,434368,14,15.12
11,8/9/2019 14:26,7,333758872,8/9/2019 14:26,434369,5,5.4
11,8/9/2019 14:40,7,333758872,8/9/2019 14:40,434370,5,5.4
11,8/9/2019 14:44,3,333748889,8/9/2019 14:43,434371,17.5,18.9
11,8/9/2019 14:47,3,333748889,8/9/2019 14:47,434372,5,5.4
11,8/9/2019 14:53,3,333748889,8/9/2019 14:53,434373,5,5.4
11,8/9/2019 14:58,3,333748889,8/9/2019 14:58,434374,8.29,8.95
11,8/9/2019 15:07,3,333748889,8/9/2019 15:07,434375,5,5.4
11,8/9/2019 15:08,3,333748889,8/9/2019 15:08,434376,5,5.4
11,8/9/2019 15:12,3,333748889,8/9/2019 15:12,434377,14,15.12
11,8/9/2019 15:18,3,333748889,8/9/2019 15:18,434378,11.5,12.42
11,8/9/2019 15:23,3,333748889,8/9/2019 15:22,434379,18,19.44
11,8/9/2019 15:26,3,333748889,8/9/2019 15:23,434380,41.59,44.92
11,8/9/2019 15:27,3,333748889,8/9/2019 15:27,434381,5,5.4
11,8/9/2019 15:34,7,333758872,8/9/2019 15:33,434382,17.5,18.9
11,8/9/2019 15:38,7,333758872,8/9/2019 15:37,434383,17.5,18.9
11,8/9/2019 15:40,7,333758872,8/9/2019 15:40,434385,5,5.4
11,8/9/2019 15:44,7,333758872,8/9/2019 15:44,434386,8.29,8.95
11,8/9/2019 15:50,3,333748889,8/9/2019 15:50,434387,6,6.48
11,8/9/2019 15:51,3,333748889,8/9/2019 15:51,434388,6,6.48
11,8/9/2019 16:01,3,333748889,8/9/2019 16:00,434389,5,5.4
11,8/9/2019 16:03,3,333748889,8/9/2019 16:02,434390,10,10.8
11,8/9/2019 16:09,3,333678768,8/9/2019 16:09,434391,16,17.28
11,8/9/2019 16:13,,199,8/9/2019 16:13,434392,29,31.32
11,8/9/2019 16:19,3,333678768,8/9/2019 16:18,434393,10,10.8
11,8/9/2019 16:19,3,333678768,8/9/2019 16:19,434394,5,5.4
11,8/9/2019 16:21,,199,8/9/2019 16:21,434395,30,32.4
11,8/9/2019 16:27,3,333678768,8/9/2019 16:26,434396,36,38.88
11,8/9/2019 16:57,3,333678768,8/9/2019 16:31,434397,18,19.44
11,8/9/2019 17:06,3,333678768,8/9/2019 16:32,434398,9,9.72
11,8/9/2019 16:39,3,333678768,8/9/2019 16:38,434399,14,15.12
11,8/9/2019 17:08,3,333678768,8/9/2019 16:43,434401,10,10.8
11,8/9/2019 16:45,3,333678768,8/9/2019 16:44,434402,5,5.4
11,8/9/2019 17:38,3,333678768,8/9/2019 17:00,434403,40,43.2
11,8/9/2019 17:03,3,333678768,8/9/2019 17:03,434404,5,5.4
11,8/9/2019 17:05,3,333678768,8/9/2019 17:04,434405,5,5.4
11,8/9/2019 17:10,3,333678768,8/9/2019 17:10,434406,15,16.2
11,8/9/2019 17:26,3,333678768,8/9/2019 17:25,434407,15,16.2
11,8/9/2019 17:32,3,333678768,8/9/2019 17:31,434408,5,5.4
11,8/9/2019 18:08,3,333678768,8/9/2019 17:39,434409,5,5.4
11,8/9/2019 17:40,3,333678768,8/9/2019 17:40,434410,9,9.72
11,8/9/2019 17:43,3,333678768,8/9/2019 17:43,434411,6,6.48
11,8/9/2019 17:51,3,333678768,8/9/2019 17:50,434412,14,15.12
11,8/9/2019 17:52,3,333678768,8/9/2019 17:52,434413,0.59,0.64
11,8/9/2019 17:59,3,333678768,8/9/2019 17:59,434414,5,5.4
11,8/9/2019 18:01,3,333678768,8/9/2019 18:01,434415,5,5.4
11,8/9/2019 18:03,3,333678768,8/9/2019 18:03,434416,5,5.4
11,8/9/2019 18:05,3,333678768,8/9/2019 18:05,434418,10,10.8
11,8/9/2019 18:06,3,333678768,8/9/2019 18:06,434419,3.29,3.55
11,8/9/2019 18:07,3,333678768,8/9/2019 18:07,434420,5,5.4
11,8/9/2019 18:07,3,333678768,8/9/2019 18:07,434421,5,5.4
11,8/9/2019 18:13,3,333678768,8/9/2019 18:12,434422,9,9.72
11,8/9/2019 18:39,7,333706910,8/9/2019 18:13,434423,39.29,42.43
11,8/9/2019 18:21,3,333678768,8/9/2019 18:21,434424,5,5.4
11,8/9/2019 18:25,3,333678768,8/9/2019 18:25,434425,6,6.48
11,8/9/2019 18:40,7,333706910,8/9/2019 18:39,434426,14.75,15.93
11,8/9/2019 18:41,7,333706910,8/9/2019 18:41,434427,5,5.4
11,8/9/2019 18:43,7,333706910,8/9/2019 18:43,434428,13.29,14.35
11,8/9/2019 18:44,7,333706910,8/9/2019 18:44,434429,9,9.72
11,8/9/2019 18:45,7,333706910,8/9/2019 18:45,434430,25,27
11,8/9/2019 18:46,7,333706910,8/9/2019 18:46,434431,6,6.48
11,8/9/2019 18:47,7,333706910,8/9/2019 18:46,434432,5,5.4
11,8/9/2019 18:47,7,333706910,8/9/2019 18:47,434433,5,5.4
11,8/9/2019 18:48,7,333706910,8/9/2019 18:48,434434,10,10.8
11,8/9/2019 18:49,7,333706910,8/9/2019 18:49,434435,10,10.8
11,8/9/2019 18:54,7,333706910,8/9/2019 18:54,434436,8.29,8.95
11,8/9/2019 18:54,,333748889,8/9/2019 18:54,434437,9,9.72
11,8/9/2019 18:56,7,333706910,8/9/2019 18:55,434438,4.75,5.13
11,8/9/2019 18:57,7,333706910,8/9/2019 18:57,434439,5,5.4
11,8/9/2019 18:58,7,333706910,8/9/2019 18:58,434440,5,5.4
11,8/9/2019 19:04,3,333678768,8/9/2019 19:03,434441,5,5.4
11,8/9/2019 19:04,3,333678768,8/9/2019 19:04,434442,8.29,8.95
11,8/9/2019 19:06,3,333678768,8/9/2019 19:06,434443,6.5,7.02
11,8/9/2019 19:13,3,333678768,8/9/2019 19:12,434444,12.5,13.5
11,8/9/2019 19:14,3,333678768,8/9/2019 19:13,434445,9.75,10.53
11,8/9/2019 19:15,3,333678768,8/9/2019 19:14,434446,9,9.72
11,8/9/2019 19:16,7,333706910,8/9/2019 19:15,434447,10,10.8
11,8/9/2019 19:16,7,333706910,8/9/2019 19:16,434448,10,10.8
11,8/9/2019 19:17,7,333706910,8/9/2019 19:16,434449,10,10.8
11,8/9/2019 19:18,7,333706910,8/9/2019 19:17,434450,15,16.2
11,8/9/2019 19:24,7,333706910,8/9/2019 19:22,434451,10,10.8
11,8/9/2019 19:25,7,333706910,8/9/2019 19:24,434452,14.75,15.93
11,8/9/2019 19:43,7,333706910,8/9/2019 19:27,434453,11,11.88
11,8/9/2019 19:27,,199,8/9/2019 19:27,434454,9,9.72
11,8/9/2019 19:30,3,333678768,8/9/2019 19:30,434455,0.59,0.64
